:1122:Agdestein, Espen:Adams, Michael:-1:
:1123:Adams, Michael:Onischuk, Alexander:1:
:1124:Leko, Peter:Adams, Michael:0:
:1125:Adams, Michael:Piket, Jeroen:0:
:1126:Adams, Michael:Shirov, Alexei:0:
:1127:Adams, Michael:Kasparov, Gary:0:
:1128:Adams, Michael:Lautier, Joel:1:
:1129:Polgar, Judit:Adams, Michael:0:
:1130:Pelletier, Yannick:Adams, Michael:0:
:1131:Adams, Michael:Benjamin, Joel:1:
:1132:Chiburdanidze, Maia:Adams, Michael:-1:
:1133:Adams, Michael:Nogueiras, Jesus:0:
:1134:Onischuk, Alexander:Adams, Michael:0:
:1135:Adams, Michael:Vaganian, Rafael A:0:
:1136:Adams, Michael:Plaskett, Jim:1:
:1137:Adams, Michael:McShane, Luke J:1:
:1138:Zimmerman, R.:Adams, Michael:-1:
:1139:Adams, Michael:Hennigan, Michael:1:
:1140:McShane, Luke J:Adams, Michael:-1:
:1141:Adams, Michael:King, Daniel J:1:
:1142:Baburin, Alexander:Adams, Michael:0:
:1143:Adams, Michael:Bellin, Robert:1:
:1144:Adams, Michael:Giorgadze, Giorgi:1:
:1145:Giorgadze, Giorgi:Adams, Michael:-1:
:1146:Adams, Michael:Tiviakov, Sergei:1:
:1147:Tiviakov, Sergei:Adams, Michael:0:
:1148:Adams, Michael:Svidler, Peter:0:
:1149:Svidler, Peter:Adams, Michael:0:
:1150:Adams, Michael:Svidler, Peter:-1:
:1151:Svidler, Peter:Adams, Michael:-1:
:1152:Van Wely, Loek:Adams, Michael:0:
:1153:Adams, Michael:Van Wely, Loek:1:
:1154:Short, Nigel D:Adams, Michael:1:
:1155:Short, Nigel D:Adams, Michael:-1:
:1156:Adams, Michael:Short, Nigel D:0:
:1157:Short, Nigel D:Adams, Michael:0:
:1158:Adams, Michael:Short, Nigel D:0:
:1159:Short, Nigel D:Adams, Michael:0:
:1160:Adams, Michael:Anand, Viswanathan:0:
:1161:Anand, Viswanathan:Adams, Michael:0:
:1162:Anand, Viswanathan:Adams, Michael:0:
:1163:Anand, Viswanathan:Adams, Michael:0:
:1164:Adams, Michael:Anand, Viswanathan:0:
:1165:Adams, Michael:Anand, Viswanathan:0:
:1166:Anand, Viswanathan:Adams, Michael:0:
:1167:Anand, Viswanathan:Adams, Michael:1:
:1168:Adams, Michael:Kengis, Edvins:1:
:1169:Adams, Michael:McDonald, Neil R:1:
:1170:Arkell, Keith C:Adams, Michael:0:
:1171:Adams, Michael:Botterill, George Steven:1:
:1172:Littlewood, Paul E:Adams, Michael:0:
:1173:Adams, Michael:Knezevic, Bojan:1:
:1174:Kozakov, Mikhail:Adams, Michael:-1:
:1175:Adams, Michael:Bernard, Christophe:1:
:1176:Vaisser, Anatoli:Adams, Michael:0:
:1177:Kramnik, Vladimir:Adams, Michael:0:
:1178:Onischuk, Alexander:Adams, Michael:0:
:1179:Dautov, Rustem:Adams, Michael:0:
:1180:Adams, Michael:Wahls, Matthias:1:
:1181:Adams, Michael:Gyimesi, Zoltan:1:
:1182:Adams, Michael:Bologan, Viktor:1:
:1183:Hracek, Zbynek:Adams, Michael:0:
:1184:Adams, Michael:Womacka, Mathias:1:
:1185:Adams, Michael:Ftacnik, Lubomir:0:
:1186:Shirov, Alexei:Adams, Michael:-1:
:1187:Svidler, Peter:Adams, Michael:-1:
:1188:Adams, Michael:Svidler, Peter:1:
:1189:Adams, Michael:Van Wely, Loek:0:
:1190:Van Wely, Loek:Adams, Michael:0:
:1191:Adams, Michael:Short, Nigel D:1:
:1192:Adams, Michael:Anand, Viswanathan:0:
:1193:Ferguson, Mark:Adams, Michael:-1:
:1194:Adams, Michael:McShane, Luke J:1:
:1195:Plaskett, Jim:Adams, Michael:-1:
:1196:Adams, Michael:Martin, Andrew D:0:
:1197:Summerscale, Aaron:Adams, Michael:0:
:1198:Adams, Michael:Molvig, Henrik:1:
:1199:Mortensen, Erling:Adams, Michael:-1:
:1200:Adams, Michael:Volzhin, Alexander:0:
:1201:Yakovich, Yuri:Adams, Michael:0:
:1202:Adams, Michael:Sokolov, Ivan:0:
:1203:Hansen, Lars Bo:Adams, Michael:1:
:1204:Adams, Michael:Drazic, Sinisa:1:
:1205:Rozentalis, Eduardas:Adams, Michael:0:
:1206:Adams, Michael:Hector, Jonny:-1:
:1207:Adams, Michael:Dreev, Alexey:1:
:1208:Adams, Michael:Ivanchuk, Vassily:0:
:1209:Polgar, Judit:Adams, Michael:0:
:1210:Adams, Michael:Anand, Viswanathan:0:
:1211:Kasparov, Gary:Adams, Michael:1:
:1212:Norwood, David:Adams, Michael:-1:
:1213:Adams, Michael:Kozul, Zdenko:1:
:1214:Khalifman, Alexander:Adams, Michael:1:
:1215:Ehlvest, Jaan:Adams, Michael:0:
:1216:Adams, Michael:Cramling, Pia:0:
:1217:Fedorov, Alexei:Adams, Michael:1:
:1218:Magem Badals, Jorge:Adams, Michael:0:
:1219:Kozul, Zdenko:Adams, Michael:0:
:1220:Adams, Michael:Lputian, Smbat G:1:
:1221:Almasi, Zoltan:Adams, Michael:-1:
:1222:Svidler, Peter:Adams, Michael:0:
:1223:Adams, Michael:Dautov, Rustem:0:
:1224:Adams, Michael:Morovic Fernandez, Ivan:1:
:1225:Adams, Michael:Morovic Fernandez, Ivan:0:
:1226:Ferguson, Mark:Adams, Michael:0:
:1227:Holland, Christopher:Adams, Michael:-1:
:1228:Bates, Richard:Adams, Michael:-1:
:1229:Allicock, Rawle:Adams, Michael:-1:
:1230:Adams, Michael:Mah, Karl:1:
:1231:Adams, Michael:Collinson, Adam:0:
:1232:Adams, Michael:Brooks, Phil J:1:
:1233:Kramnik, Vladimir:Adams, Michael:0:
:1234:Adams, Michael:Van Wely, Loek:0:
:1235:Shaked, Tal:Adams, Michael:-1:
:1236:Svidler, Peter:Adams, Michael:0:
:1237:Adams, Michael:Van der Sterren, Paul:1:
:1238:Karpov, Anatoly:Adams, Michael:0:
:1239:Adams, Michael:Shirov, Alexei:-1:
:1240:Karpov, Anatoly:Adams, Michael:0:
:1241:Adams, Michael:Topalov, Veselin:0:
:1242:Adams, Michael:Kramnik, Vladimir:1:
:1243:Nijboer, Friso:Adams, Michael:-1:
:1244:Piket, Jeroen:Adams, Michael:-1:
:1245:Adams, Michael:Van Wely, Loek:0:
:1246:Adams, Michael:Salov, Valery:0:
:1247:Gelfand, Boris:Adams, Michael:0:
:1248:Nijboer, Friso:Adams, Michael:-1:
:1249:Adams, Michael:Piket, Jeroen:0:
:1250:Adams, Michael:Gelfand, Boris:0:
:1251:Shirov, Alexei:Adams, Michael:1:
:1252:Adams, Michael:Timman, Jan H:-1:
:1253:Van Wely, Loek:Adams, Michael:-1:
:1254:Adams, Michael:Salov, Valery:1:
:1255:Anand, Viswanathan:Adams, Michael:0:
:1256:Adams, Michael:Topalov, Veselin:1:
:1257:Polgar, Judit:Adams, Michael:0:
:1258:Adams, Michael:Martin, Andrew D:1:
:1259:Pert, Nicholas:Adams, Michael:-1:
:1260:Rowson, Jonathan:Adams, Michael:-1:
:1261:Adams, Michael:Rowson, Jonathan:1:
:1262:Adams, Michael:Rowson, Jonathan:0:
:1263:Adams, Michael:Rowson, Jonathan:0:
:1264:Adams, Michael:Illescas Cordoba, Miguel:0:
:1265:Krasenkow, Michal:Adams, Michael:0:
:1266:Adams, Michael:Yermolinsky, Alex:0:
:1267:Adams, Michael:Granda Zuniga, Julio E:1:
:1268:Beliavsky, Alexander G:Adams, Michael:0:
:1269:Adams, Michael:Svidler, Peter:0:
:1270:San Segundo, Pablo:Adams, Michael:0:
:1271:Adams, Michael:King, Daniel J:0:
:1272:Adams, Michael:Ivanchuk, Vassily:0:
:1273:Leko, Peter:Adams, Michael:0:
:1274:Adams, Michael:Almasi, Zoltan:1:
:1275:Kramnik, Vladimir:Adams, Michael:0:
:1276:Adams, Michael:Svidler, Peter:0:
:1277:Adams, Michael:Anand, Viswanathan:1:
:1278:Adams, Michael:Shirov, Alexei:0:
:1279:Jussupow, Artur:Adams, Michael:0:
:1280:Kramnik, Vladimir:Adams, Michael:1:
:1281:Adams, Michael:Guseinov, Aidyn:0:
:1282:Temirbaev, Serik:Adams, Michael:0:
:1283:Adams, Michael:Alterman, Boris:0:
:1284:Adams, Michael:Spraggett, Kevin:0:
:1285:Rozentalis, Eduardas:Adams, Michael:-1:
:1286:Svidler, Peter:Adams, Michael:1:
:1287:Yermolinsky, Alex:Adams, Michael:0:
:1288:Adams, Michael:Van Wely, Loek:0:
:1289:Kortschnoj, Viktor:Adams, Michael:-1:
:1290:Adams, Michael:Zvjaginsev, Vadim:0:
:1291:Sadler, Matthew:Adams, Michael:1:
:1292:Adams, Michael:Svidler, Peter:1:
:1293:Anand, Viswanathan:Adams, Michael:1:
:1294:Adams, Michael:Kramnik, Vladimir:0:
:1295:Piket, Jeroen:Adams, Michael:0:
:1296:Adams, Michael:Topalov, Veselin:1:
:1297:Leko, Peter:Adams, Michael:1:
:1298:Adams, Michael:Lautier, Joel:0:
:1299:Movsesian, Sergei:Adams, Michael:1:
:1300:Adams, Michael:Bologan, Viktor:1:
:1301:Beliavsky, Alexander G:Adams, Michael:-1:
:1302:Adams, Michael:Keitlinghaus, Ludger:0:
:1303:Adams, Michael:Sax, Gyula:1:
:1304:Lutz, Christopher:Adams, Michael:0:
:1305:Rozentalis, Eduardas:Adams, Michael:-1:
:1306:Rowson, Jonathan:Adams, Michael:-1:
:1307:Rowson, Jonathan:Adams, Michael:-1:
:1308:Anand, Viswanathan:Adams, Michael:1:
:1309:Leko, Peter:Adams, Michael:0:
:1310:Adams, Michael:Kramnik, Vladimir:-1:
:1311:Yudasin, Leonid:Adams, Michael:0:
:1312:Adams, Michael:Kozul, Zdenko:1:
:1313:Adams, Michael:Rozentalis, Eduardas:1:
:1314:Seirawan, Yasser:Adams, Michael:-1:
:1315:Adams, Michael:Seirawan, Yasser:0:
:1316:Seirawan, Yasser:Adams, Michael:0:
:1317:Adams, Michael:Seirawan, Yasser:-1:
:1318:Seirawan, Yasser:Adams, Michael:0:
:1319:Adams, Michael:Seirawan, Yasser:-1:
:1320:Seirawan, Yasser:Adams, Michael:0:
:1321:Adams, Michael:Seirawan, Yasser:1:
:1322:Seirawan, Yasser:Adams, Michael:0:
:1323:Adams, Michael:Seirawan, Yasser:0:
:1324:Adams, Michael:Leko, Peter:1:
:1325:Topalov, Veselin:Adams, Michael:0:
:1326:Adams, Michael:Svidler, Peter:0:
:1327:Ivanchuk, Vassily:Adams, Michael:-1:
:1328:Adams, Michael:Kasparov, Gary:-1:
:1329:Kramnik, Vladimir:Adams, Michael:1:
:1330:Adams, Michael:Anand, Viswanathan:0:
:1331:Leko, Peter:Adams, Michael:0:
:1332:Adams, Michael:Topalov, Veselin:0:
:1333:Svidler, Peter:Adams, Michael:1:
:1334:Adams, Michael:Ivanchuk, Vassily:0:
:1335:Kasparov, Gary:Adams, Michael:1:
:1336:Adams, Michael:Kramnik, Vladimir:0:
:1337:Anand, Viswanathan:Adams, Michael:1:
:1338:Schlosser, Philipp:Adams, Michael:0:
:1339:Adams, Michael:Votava, Jan:1:
:1340:Adams, Michael:Svidler, Peter:1:
:1341:Anand, Viswanathan:Adams, Michael:0:
:1342:Adams, Michael:Kortschnoj, Viktor:1:
:1343:Illescas Cordoba, Miguel:Adams, Michael:0:
:1344:Adams, Michael:Gelfand, Boris:0:
:1345:Polgar, Judit:Adams, Michael:-1:
:1346:Adams, Michael:Topalov, Veselin:0:
:1347:Karpov, Anatoly:Adams, Michael:0:
:1348:Adams, Michael:Kramnik, Vladimir:0:
:1349:Adams, Michael:Hausrath, Daniel:0:
:1350:Adams, Michael:De Vreugt, Dennis:1:
:1351:Adams, Michael:Short, Nigel D:1:
:1352:Topalov, Veselin:Adams, Michael:1:
:1353:Adams, Michael:Sokolov, Ivan:1:
:1354:Leko, Peter:Adams, Michael:0:
:1355:Adams, Michael:Morozevich, Alexander:0:
:1356:Timman, Jan H:Adams, Michael:-1:
:1357:Adams, Michael:Shirov, Alexei:0:
:1358:Adams, Michael:Bareev, Evgeny:0:
:1359:Kasparov, Gary:Adams, Michael:1:
:1360:Topalov, Veselin:Adams, Michael:0:
:1361:Adams, Michael:Fritz 6:0:
:1362:Morozevich, Alexander:Adams, Michael:0:
:1363:Adams, Michael:Polgar, Judit:-1:
:1364:Leko, Peter:Adams, Michael:0:
:1365:Svidler, Peter:Adams, Michael:0:
:1366:Adams, Michael:Lutz, Christopher:-1:
:1367:Adams, Michael:Topalov, Veselin:-1:
:1368:Fritz 6:Adams, Michael:1:
:1369:Adams, Michael:Morozevich, Alexander:-1:
:1370:Polgar, Judit:Adams, Michael:0:
:1371:Adams, Michael:Leko, Peter:-1:
:1372:Adams, Michael:Svidler, Peter:0:
:1373:Lutz, Christopher:Adams, Michael:1:
:1374:Orsag, Milan:Adams, Michael:-1:
:1375:Pichler, Juergen:Adams, Michael:1:
:1376:Gutman, Lev:Adams, Michael:-1:
:1377:Adams, Michael:Van Wely, Loek:0:
:1378:Lutz, Christopher:Adams, Michael:-1:
:1379:Adams, Michael:Timman, Jan H:1:
:1380:Adams, Michael:Anand, Viswanathan:0:
:1381:Leko, Peter:Adams, Michael:1:
:1382:Adams, Michael:Karpov, Anatoly:0:
:1383:Sokolov, Ivan:Adams, Michael:0:
:1384:Adams, Michael:Kramnik, Vladimir:0:
:1385:Topalov, Veselin:Adams, Michael:-1:
:1386:Kobalija, Mihail:Adams, Michael:-1:
:1387:Adams, Michael:Kobalija, Mihail:1:
:1388:Almasi, Zoltan:Adams, Michael:0:
:1389:Adams, Michael:Almasi, Zoltan:1:
:1390:Adams, Michael:Dreev, Alexey:0:
:1391:Dreev, Alexey:Adams, Michael:0:
:1392:Dreev, Alexey:Adams, Michael:-1:
:1393:Adams, Michael:Dreev, Alexey:0:
:1394:Adams, Michael:Dreev, Alexey:1:
:1395:Dreev, Alexey:Adams, Michael:0:
:1396:Kramnik, Vladimir:Adams, Michael:0:
:1397:Adams, Michael:Kramnik, Vladimir:0:
:1398:Adams, Michael:Kramnik, Vladimir:1:
:1399:Kramnik, Vladimir:Adams, Michael:-1:
:1400:Kramnik, Vladimir:Adams, Michael:0:
:1401:Adams, Michael:Kramnik, Vladimir:0:
:1402:Adams, Michael:Akopian, Vladimir:-1:
:1403:Akopian, Vladimir:Adams, Michael:0:
:1404:Adams, Michael:Akopian, Vladimir:-1:
:1405:Adams,Mi:Arkell,K:1:
:1406:O'Cinneide,M:Adams,Mi:-1:
:1407:Adams,Mi:Bellin,R:1:
:1408:Hebden,M:Adams,Mi:0:
:1409:Adams,Mi:McShane,L:0:
:1410:Baburin,A:Adams,Mi:-1:
:1411:Adams,Mi:Lalic,B:-1:
:1412:Adams,Mi:Ftacnik,L:0:
:1413:Speelman,J:Adams,Mi:-1:
:1414:Hamdouchi, Hichem:Adams, Michael:-1:
:1415:Summerscale, Aaron:Adams, Michael:-1:
:1416:Adams, Michael:Magem Badals, Jorge:1:
:1417:Adams, Michael:Skripchenko, Almira:1:
:1418:Koch, Jean Rene:Adams, Michael:0:
:1419:Adams, Michael:Solozhenkin, Evgeniy:1:
:1420:Tkachiev, Vladislav:Adams, Michael:1:
:1421:Kramnik,V:Adams,Mi:1:
:1422:Adams,Mi:Polgar,Ju:0:
:1423:Korchnoi,V:Adams,Mi:0:
:1424:Adams,Mi:Kasparov,G:0:
:1425:Van Wely,L:Adams,Mi:-1:
:1426:Piket,Je:Adams,Mi:0:
:1427:Adams,Mi:Morozevich,A:0:
:1428:Short,N:Adams,Mi:-1:
:1429:Adams,Mi:Anand,V:0:
:1430:Lputian,S:Adams,Mi:0:
:1431:Adams,Mi:Timman,J:1:
:1432:Nikolic,Pr:Adams,Mi:1:
:1433:Adams,Mi:Leko,P:0:
:1434:Adams,Mi:Seirawan,Y:1:
:1435:Seirawan,Y:Adams,Mi:0:
:1436:Adams,Mi:Seirawan,Y:1:
:1437:Adams,Mi:Gulko,B:0:
:1438:Gulko,B:Adams,Mi:-1:
:1439:Seirawan,Y:Adams,Mi:0:
:1440:Adams,Mi:Seirawan,Y:0:
:1441:Seirawan,Y:Adams,Mi:0:
:1442:Adams,Mi:Seirawan,Y:0:
:1443:Seirawan,Y:Adams,Mi:0:
:1444:Adams,Mi:Deep Junior:0:
:1445:Kasparov,G:Adams,Mi:1:
:1446:Adams,Mi:Kasparov,G:0:
:1447:Liiva,R:Adams,Mi:0:
:1448:Adams,Mi:Soza,J:1:
:1449:Zarnicki,P:Adams,Mi:0:
:1450:Adams,Mi:Kogan,A:-1:
:1451:Van de Mortel,J:Adams,Mi:0:
:1452:Adams,Mi:Visser,Y:1:
:1453:Adams,Mi:Fressinet,L:1:
:1454:Fressinet,L:Adams,Mi:0:
:1455:Lautier,J:Adams,Mi:-1:
:1456:Adams,Mi:Lautier,J:1:
:1457:Adams,Mi:King,D:0:
:1458:King,D:Adams,Mi:-1:
:1459:Lalic,B:Adams,Mi:-1:
:1460:Adams,Mi:Emms,J:1:
:1461:Emms,J:Adams,Mi:0:
:1462:Adams,Mi:Rowson,J:0:
:1463:Rowson,J:Adams,Mi:0:
:1464:Adams,Mi:Rowson,J:0:
:1465:Adams,Mi:Lalic,B:0:
:1466:Lalic,B:Adams,Mi:0:
:1467:Adams,Mi:Lalic,B:0:
:1468:Lalic,B:Adams,Mi:0:
:1469:Shirov,A:Adams,Mi:0:
:1470:Adams,Mi:Kasparov,G:0:
:1471:Georgiev,Ki:Adams,Mi:0:
:1472:Adams,Mi:Movsesian,S:0:
:1473:Bacrot,E:Adams,Mi:-1:
:1474:Bareev,E:Adams,Mi:0:
:1475:Adams,Mi:Gurevich,M:1:
:1476:Topalov,V:Adams,Mi:-1:
:1477:Adams,Mi:Sokolov,I:1:
:1478:Short,N:Adams,Mi:0:
:1479:Adams,Mi:Morozevich,A:1:
:1480:Hoffmann,M:Adams,Mi:-1:
:1481:Adams,Mi:Ljubojevic,L:0:
:1482:Bareev,E:Adams,Mi:-1:
:1483:Adams,Mi:Ivanchuk,V:0:
:1484:Rabiega,R:Adams,Mi:-1:
:1485:Adams,Mi:Rublevsky,S:-1:
:1486:Jussupow,A:Adams,Mi:0:
:1487:Topalov,V:Adams,Mi:-1:
:1488:Adams,Mi:Van Wely,L:1:
:1489:Adams,Mi:Bareev,E:0:
:1490:Ivanchuk,V:Adams,Mi:-1:
:1491:Adams,Mi:Rabiega,R:1:
:1492:Rublevsky,S:Adams,Mi:0:
:1493:Adams,Mi:Jussupow,A:1:
:1494:Adams,Mi:Topalov,V:1:
:1495:Van Wely,L:Adams,Mi:0:
:1496:Adams,Mi:Piket,Je:1:
:1497:Bareev,E:Adams,Mi:0:
:1498:Adams,Mi:DEEP JUNIOR 6:0:
:1499:Adams,Mi:Kramnik,V:1:
:1500:Anand,V:Adams,Mi:1:
:1501:Adams,Mi:Leko,P:0:
:1502:Huebner,R:Adams,Mi:0:
:1503:Adams,Mi:Khalifman,A:0:
:1504:Akopian,V:Adams,Mi:0:
:1505:Huzman,A:Adams,Mi:1:
:1506:Motylev,A:Adams,Mi:-1:
:1507:Adams,Mi:Stohl,I:1:
:1508:Muse,M:Adams,Mi:1:
:1509:Adhami,V:Adams,Mi:-1:
:1510:Adams,Mi:Gonzalez,Bernal:1:
:1511:Adams,Mi:Gonzalez,Bernal:1:
:1512:Van Wely,L:Adams,Mi:0:
:1513:Adams,Mi:Hansen,Cu:0:
:1514:Morovic Fernandez,I:Adams,Mi:-1:
:1515:Adams,Mi:Krasenkow,M:0:
:1516:Adams,Mi:Stefansson,H:1:
:1517:Milos,G:Adams,Mi:0:
:1518:Adams,Mi:Papaioannou,I:1:
:1519:Adams,Mi:Morozevich,A:0:
:1520:Jussupow,A:Adams,Mi:0:
:1521:Dao Thien Hai:Adams,Mi:0:
:1522:Adams,Mi:Dao Thien Hai:0:
:1523:Adams,Mi:Dao Thien Hai:1:
:1524:Dao Thien Hai:Adams,Mi:-1:
:1525:Yermolinsky,A:Adams,Mi:0:
:1526:Adams,Mi:Yermolinsky,A:0:
:1527:Yermolinsky,A:Adams,Mi:-1:
:1528:Adams,Mi:Yermolinsky,A:1:
:1529:Svidler,P:Adams,Mi:0:
:1530:Adams,Mi:Svidler,P:0:
:1531:Adams,Mi:Svidler,P:1:
:1532:Svidler,P:Adams,Mi:0:
:1533:Adams,Mi:Topalov,V:1:
:1534:Topalov,V:Adams,Mi:0:
:1535:Adams,Mi:Anand,V:0:
:1536:Anand,V:Adams,Mi:1:
:1537:Adams,Mi:Anand,V:0:
:1538:Anand,V:Adams,Mi:0:
:1539:Adams,Mi:Anand,V:0:
:1540:Ivanchuk,V:Adams,Mi:0:
:1541:Adams,Mi:Kramnik,V:0:
:1542:Morozevich,A:Adams,Mi:-1:
:1543:Adams,Mi:Topalov,V:0:
:1544:Leko,P:Adams,Mi:0:
:1545:Adams,Mi:Shirov,A:0:
:1546:Piket,Je:Adams,Mi:0:
:1547:Adams,Mi:Timman,J:0:
:1548:Van Wely,L:Adams,Mi:-1:
:1549:Adams,Mi:Fedorov,Alex:-1:
:1550:Adams,Mi:Tiviakov,S:1:
:1551:Kasparov,G:Adams,Mi:0:
:1552:Mellado Trivino,J:Adams,Mi:-1:
:1553:Adams,Mi:Bacrot,E:0:
:1554:Adams,Mi:Leski,M:1:
:1555:Kishnev,S:Adams,Mi:-1:
:1556:Adams,Mi:Piket,Je:0:
:1557:Adams,Mi:Gurevich,M:0:
:1558:Khalifman,A:Adams,Mi:0:
:1559:Adams,Mi:Tkachiev,V:0:
:1560:Tkachiev,V:Adams,Mi:1:
:1561:Adams,Mi:Tkachiev,V:1:
:1562:Tkachiev,V:Adams,Mi:0:
:1563:Adams,Mi:Tkachiev,V:0:
:1564:Tkachiev,V:Adams,Mi:0:
:1565:Bacrot,E:Adams,Mi:-1:
:1566:Adams,Mi:Tkachiev,V:0:
:1567:Kasimdzhanov,R:Adams,Mi:0:
:1568:Adams,Mi:Morozevich,A:0:
:1569:Hamdouchi,H:Adams,Mi:-1:
:1570:Ye Jiangchuan:Adams,Mi:-1:
:1571:Adams,Mi:Gurevich,M:0:
:1572:Polgar,Ju:Adams,Mi:0:
:1573:Adams,Mi:Polgar,Ju:-1:
:1574:Adams,Mi:Legky,N:1:
:1575:Adams,Mi:Ward,C:1:
:1576:Ward,C:Adams,Mi:0:
:1577:Chandler,M:Adams,Mi:0:
:1578:Adams,Mi:Chandler,M:1:
:1579:Lalic,B:Adams,Mi:0:
:1580:Adams,Mi:Lalic,B:1:
:1581:Hodgson,Ju:Adams,Mi:-1:
:1582:Adams,Mi:Hodgson,Ju:1:
:1583:Kallai,G:Adams,Mi:0:
:1584:Koch,JR:Adams,Mi:-1:
:1585:Adams,Mi:Van Wely,L:0:
:1586:Adams,Mi:Bezold,M:1:
:1587:Short,N:Adams,Mi:0:
:1588:Bonnaire,Ulrich:Adams,Mi:-1:
:1589:Pomes Marcet,J:Adams,Mi:-1:
:1590:Adams,Mi:POCKET FRITZ:1:
:1591:POCKET FRITZ:Adams,Mi:-1:
:1592:Leko,P:Adams,Mi:1:
:1593:Anand,V:Adams,Mi:0:
:1594:Adams,Mi:Kramnik,V:0:
:1595:Adams,Mi:Topalov,V:0:
:1596:Morozevich,A:Adams,Mi:1:
:1597:Adams,Mi:Leko,P:0:
:1598:Adams,Mi:Anand,V:0:
:1599:Kramnik,V:Adams,Mi:0:
:1600:Adams,Mi:Morozevich,A:-1:
:1601:Topalov,V:Adams,Mi:0:
:1602:Adams,Mi:Hennigan,M:1:
:1603:Conquest,S:Adams,Mi:-1:
:1604:Khalifman,A:Adams,Mi:0:
:1605:Adams,Mi:Gurevich,M:1:
:1606:Adams,Mi:Vega Holm,F:1:
:1607:Adams,Mi:Narciso Dublan,M:1:
:1608:Campos Moreno,J:Adams,Mi:-1:
:1609:Pomes Marcet,J:Adams,Mi:-1:
:1610:Adams,Mi:Paramos Dominguez,R:1:
:1611:Adams,Mi:Garcia Ilundain,D:0:
:1612:Adams,Mi:Rojo Gomez,J:1:
:1613:Vassallo,M:Adams,Mi:0:
:1614:Adams,Mi:Svidler,P:0:
:1615:Adams,Mi:Kengis,E:1:
:1616:Kozul,Z:Adams,Mi:0:
:1617:Milov,V:Adams,Mi:0:
:1618:Adams,Mi:Bacrot,E:1:
:1619:Shirov,A:Adams,Mi:-1:
:1620:Adams,Mi:Van Wely,L:0:
:1621:Adams,Mi:Lutz,C:1:
:1622:Papaioannou,I:Adams,Mi:-1:
:1623:Adams,Mi:Beliavsky,A:-1:
:1624:Sarthou,G:Adams,Mi:-1:
:1625:Adams,Mi:Sarthou,G:1:
:1626:Adams,Mi:Kobalija,M:1:
:1627:Kobalija,M:Adams,Mi:0:
:1628:Zvjaginsev,V:Adams,Mi:0:
:1629:Zvjaginsev,V:Adams,Mi:-1:
:1630:Adams,Mi:Zvjaginsev,V:0:
:1631:Adams,Mi:Zvjaginsev,V:1:
:1632:Svidler,P:Adams,Mi:0:
:1633:Svidler,P:Adams,Mi:0:
:1634:Adams,Mi:Svidler,P:-1:
:1635:Adams,Mi:Svidler,P:0:
:1636:Svidler,P:Adams,Mi:0:
:1637:Bareev,E:Adams,Mi:0:
:1638:Adams,Mi:Grischuk,A:1:
:1639:Gelfand,B:Adams,Mi:-1:
:1640:Adams,Mi:Dreev,A:0:
:1641:Khalifman,A:Adams,Mi:0:
:1642:Adams,Mi:Lautier,J:0:
:1643:Kasimdzhanov,R:Adams,Mi:0:
:1644:Morozevich,A:Adams,Mi:0:
:1645:Adams,Mi:Piket,Je:0:
:1646:Van Wely,L:Adams,Mi:0:
:1647:Adams,Mi:Gurevich,M:1:
:1648:Leko,P:Adams,Mi:0:
:1649:Adams,Mi:Timman,J:0:
:1650:Ftacnik,L:Adams,Mi:0:
:1651:Adams,Mi:Ponomariov,R:1:
:1652:Shirov,A:Adams,Mi:0:
:1653:Adams,Mi:Vallejo Pons,F:0:
:1654:Kasparov,G:Adams,Mi:1:
:1655:Adams,Mi:Anand,V:1:
:1656:Ivanchuk,V:Adams,Mi:1:
:1657:Ponomariov,R:Adams,Mi:1:
:1658:Adams,Mi:Shirov,A:1:
:1659:Vallejo Pons,F:Adams,Mi:0:
:1660:Adams,Mi:Kasparov,G:0:
:1661:Anand,V:Adams,Mi:0:
:1662:Adams,Mi:Ivanchuk,V:0:
:1663:Skripchenko,A:Adams,Mi:0:
:1664:Adams,Mi:Kasimdzhanov,R:0:
:1665:Radjabov,T:Adams,Mi:-1:
:1666:Adams,Mi:Radjabov,T:0:
:1667:Adams,Mi:Radjabov,T:0:
:1668:Radjabov,T:Adams,Mi:0:
:1669:Adams,Mi:Sokolov,I:0:
:1670:Sokolov,I:Adams,Mi:1:
:1671:Adams,Mi:Bistric,F:1:
:1672:Feletar,D:Adams,Mi:-1:
:1673:Adams,Mi:Nikolic,Pr:0:
:1674:Nikolac,J:Adams,Mi:-1:
:1675:Adams,Mi:Damljanovic,B:1:
:1676:Adams,Mi:Leko,P:0:
:1677:Morozevich,A:Adams,Mi:0:
:1678:Adams,Mi:Bareev,E:0:
:1679:Bareev,E:Adams,Mi:0:
:1680:Adams,Mi:Morozevich,A:0:
:1681:Leko,P:Adams,Mi:1:
:1682:Adams,Mi:Banikas,H:0:
:1683:Romanishin,O:Adams,Mi:1:
:1684:Adams,Mi:Bareev,E:1:
:1685:Sakaev,K:Adams,Mi:-1:
:1686:Grischuk,A:Adams,Mi:1:
:1687:Adams,Mi:Borovikov,V:1:
:1688:Khalifman,A:Adams,Mi:0:
:1689:Adams,Mi:Prusikhin,M:1:
:1690:Khenkin,I:Adams,Mi:-1:
:1691:Rozentalis,E:Adams,Mi:0:
:1692:Adams,Mi:Torre,E:1:
:1693:Stefansson,H:Adams,Mi:1:
